,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
468,Челябинск,Кабельные Системы и Технологии,"Официальное трудоустройство, социальный пакет по ТК РФ;,Комфортабельный офис в центральном районе города;,Своевременная белая заработная плата;,Работа строго в офисе. Предложения по удалённой занятости не рассматриваем;,Для получения качественного результата, есть возможность привлекать подрядчиков;,График работы 5/2 с 09-00 до 18-00;,Зерновой кофе, чай, сахар бесплатно.",7 октября 2020," ООО «Кабельные Системы и Технологии» - федеральная, производственно-инжиниринговая компания, крупнейший в России производитель и поставщик инженерных систем промышленного назначения. Наша специализация: - проектирование и поставка систем электрообогрева и электроснабжения; - строительно-монтажные, пусконаладочные работы и сервисная поддержка. С целью вывода компании на новый уровень в сети интернет, мы ищем амбициозного, профессионального кандидата на замещение вакантной должности Интернет-маркетолог/Руководитель интернет-проектов. Обязанности: Редизайн и создание интернет-проектов: корпоративный сайт, федеральные интернет-магазины, тематические сайты; Разработка и реализация стратегии развития и продвижения в поисковых системах, в т.ч. через сервисы видео и картинки; Создание и поддержание аккаунтов Facebook, YouTube, RuTube... Внутренняя и внешняя оптимизация сайта; Улучшение индексации и привлечение целевого трафика; Мониторинг изменений в алгоритмах поисковых систем; Работы с исполнителями, подрядчиками - постановка задач, контроль сроков; Выводить сайты в ТОП поисковых систем Яндекс и Google по контенту, картинкам, видео; Работа с системами аналитики Яндекс Метрика, Google Analytics; CRM– Битрикс24. Требования: Только легальные способы продвижения; Образование по специальности является преимуществом; Опыт работы от двух лет; Умение работать с большим потоком информации; Активная жизненная позиция, внимательность, грамотная речь, ответственность; Наличие сертификатов подтверждающие прохождение профильного обучения; Наличие 2-3 успешных проектов, которые можно посмотреть в живую + любые материалы по проектам (план работ, состав работ, клиентский месячный отчет и т.д). Условия: Официальное трудоустройство, социальный пакет по ТК РФ; Комфортабельный офис в центральном районе города; Своевременная белая заработная плата; Работа строго в офисе. Предложения по удалённой занятости не рассматриваем; Для получения качественного результата, есть возможность привлекать подрядчиков; График работы 5/2 с 09-00 до 18-00; Зерновой кофе, чай, сахар бесплатно. ","Редизайн и создание интернет-проектов: корпоративный сайт, федеральные интернет-магазины, тематические сайты;,Разработка и реализация стратегии развития и продвижения в поисковых системах, в т.ч. через сервисы видео и картинки;,Создание и поддержание аккаунтов Facebook, YouTube, RuTube...,Внутренняя и внешняя оптимизация сайта;,Улучшение индексации и привлечение целевого трафика;,Мониторинг изменений в алгоритмах поисковых систем;,Работы с исполнителями, подрядчиками - постановка задач, контроль сроков;,Выводить сайты в ТОП поисковых систем Яндекс и Google по контенту, картинкам, видео;,Работа с системами аналитики Яндекс Метрика, Google Analytics;,CRM– Битрикс24.",1–3 года,Интернет-маркетолог/Руководитель интернет-проектов,"Только легальные способы продвижения;,Образование по специальности является преимуществом;,Опыт работы от двух лет;,Умение работать с большим потоком информации;,Активная жизненная позиция, внимательность, грамотная речь, ответственность;,Наличие сертификатов подтверждающие прохождение профильного обучения;,Наличие 2-3 успешных проектов, которые можно посмотреть в живую + любые материалы по проектам (план работ, состав работ, клиентский месячный отчет и т.д).",40000.0,40000.0,полный день,"Английский — A1 — Начальный,Яндекс.Директ,Google Analytics,Поисковая оптимизация сайтов,Яндекс.Метрика,Google AdWords,Управление проектами,SEO,Продвижение сайтов,Администрирование сайтов,Internet Marketing,Контекстная реклама,1С-Битрикс,CMS Wordpress",Полная занятость,https://tyumen.hh.ru/vacancy/39682114,22
499,Магнитогорск,G2R Limited,"Работа в городе Магнитогорск, в молодом позитивном коллективе.,Комфортные условия труда;,Стабильный доход (оклад + %);,Карьерный рост;,Бесплатное обучение и введение в должность;,Оформление согласно ТК РФ.,График работы 5/2 с 09:00 - 18:00",12 октября 2020," Обязанности: Копирайтинг Анализ статистики Продвижение компании в Интернет рынке Ведение рекламной кампании (контекстная реклама, продвижение сайта) Письменное общение с клиентами Работа с отзывами Требования: Умение анализировать внутреннюю статистику соц. сетей Работа с контекстной рекламой (Yandex,Google) Выявлять причины положительного и отрицательного эффекта Опыт ведения групп в Вконтакте, Facebook, Instagram Базовое владение Photoshop или другими графическими редакторами Грамотная устная и письменная речь Условия: Работа в городе Магнитогорск, в молодом позитивном коллективе. Комфортные условия труда; Стабильный доход (оклад + %); Карьерный рост; Бесплатное обучение и введение в должность; Оформление согласно ТК РФ. График работы 5/2 с 09:00 - 18:00 ","Копирайтинг,Анализ статистики,Продвижение компании в Интернет рынке,Ведение рекламной кампании (контекстная реклама, продвижение сайта),Письменное общение с клиентами,Работа с отзывами",3–6 лет,Маркетолог - Интернет продвижение,"Умение анализировать внутреннюю статистику соц. сетей,Работа с контекстной рекламой (Yandex,Google),Выявлять причины положительного и отрицательного эффекта,Опыт ведения групп в Вконтакте, Facebook, Instagram,Базовое владение Photoshop или другими графическими редакторами,Грамотная устная и письменная речь",40000.0,25000.0,полный день,"Копирайтинг,Управление проектами,работа со статистикой,MS PowerPoint,Наполнение контентом,Adobe Photoshop,B2B маркетинг,Internet Marketing,Google Analytics,Интернет-реклама",Полная занятость,https://tyumen.hh.ru/vacancy/39743741,17
629,Челябинск,Удобные Решения,не указаны,29 сентября 2020," Наша компания является разработчиком программных продуктов и мобильных приложений для сферы жилищно-коммунального хозяйства, в основе которых лежит коммуникация между жителями и управляющими компаниям. С 2018 года мы стали частью финской компании YIT. У нас два продукта: -Диспетчер 24 (функциональная CRM-система для управляющих организаций и ТСЖ, автоматизирующая работу аварийно-диспетчерской службы, клиентского отдела и колл-центр, базирующийся в Кургане); - OiCO (мобильное приложение для жителей управляющей компании, содержит необходимые сервисы для комфортной жизни). Наши клиенты – это УК и ЖКХ (B2B) и жители этих УК, конечные пользователи мобильного приложения (B2C). География нашего присутствия - 25 городов РФ: Екатеринбург, Тюмень, Курган, Казань, Москва, Санкт-Петербург, Новосибирск, Бердск, Краснодар и др. Открываем вакансию маркетолога, основной задачей которого будет интернет-продвижение продуктов компании на рынке и увеличение b2c трафика: Функции: Самостоятельный запуск, ведение и оптимизация рекламных кампаний в Яндекс.Директ, Google Ads, Facebook Ads, MyTarget; Анализ эффективности интернет рекламы. Требования к профессиональным навыкам: Опыт решения подобных задач от 2 лет Уверенное владение инструментами интернет маркетинга Яндекс.Директ, Google Ads, Facebook Ads, MyTarget Владение системами веб-аналитики Google Analytics, Яндекс.Метрика. Ваша эффективность будет измеряться ростом retention. Наше предложение: Работа в продуктовой команде с амбициозными целями; Заработная плата в размере 40 000 - 60 000 (условия обсуждаем на собеседовании); Рассматриваем кандидатов по УрФО, в режиме удаленной работы, с условием личных встреч не менее 2 раз в месяц и сотрудничество в формате белой модели взаимодействия с самозанятыми, либо договор ГПХ). ",не указано,1–3 года,Маркетолог (интернет-продвижение),"Опыт решения подобных задач от 2 лет,Уверенное владение инструментами интернет маркетинга Яндекс.Директ, Google Ads, Facebook Ads, MyTarget,Владение системами веб-аналитики Google Analytics, Яндекс.Метрика.",60000.0,40000.0,полный день,"Интернет-реклама,Социальные сети,Поисковая оптимизация сайтов,Продвижение бренда,Контекстная реклама,E-Mail Marketing,Интернет маркетинг",Полная занятость,https://tyumen.hh.ru/vacancy/39143076,30
645,Челябинск,Первый Бит,не указаны,9 октября 2020," Основная цель сотрудника на данной позиции – продвижение продуктов и услуг компании ""Первый Бит"" ЗАДАЧИ: разработка онлайн и оффлайн контента: посадочные страницы, e-mail рассылки, брошюры и прочие рекламно-маркетинговые материалы по продуктам, акциям и специальным предложениям; составление рекламных текстов подготовка кейсов, пресс-релизов, экспертных статей, презентаций организация и проведение мероприятий разного масштаба оценка эффективности инструментов; поиск и реализация новых точек роста взаимодействие с интернет-маркетологами: постановка и контроль выполнения задач, оценка эффективности интернет-рекламы анализ конкурентов МЫ ПРЕДЛАГАЕМ: опыт международной команды маркетинга ИТ-компании опыт управления проектами разного масштаба – от мелких задач до организации семинара на 600 человек повышение квалификации: корпоративные курсы, семинары, тренинги белая заработная плата, официальное трудоустройство, полный соц. пакет, оплачиваемые больничные и отпуска льготное ДМС и другие приятные бонусы для наших сотрудников ",не указано,не требуется,Junior Маркетолог,,43000.0,25000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39475685,20
687,Челябинск,Flowlu,"полный рабочий день;,официальное трудоустройство;,возможности карьерного роста;,команда амбициозных профессионалов в придачу;",13 октября 2020," Мы ищем человека, который вместе с нами будет развивать и продвигать на Российском и мировом рынке программный продукт Flowlu. Наш продукт представляет собой SaaS (облачный) сервис для комплексного управления бизнесом. Сейчас его используют более чем в 120 странах мира! Итак, что конкретно нужно делать на этой позиции? Обеспечивать продвижение на зарубежные рынки, а также, России и СНГ. Увеличить количество и качество трафика на корпоративные сайты, с целью его конвертации в пользователей. Обязанности: написание экспертных статей, обзоров, кейсов по программному продукту, взаимодействия с редакторами СМИ, блоггерами и т.п. ведение Instagram, Facebook и Twitter аккаунтов; информационная поддержка, ответы на комментарии и вопросы клиентов в социальных сетях; контроль информационного присутствия компании в интернет-пространстве (отраслевые сайты и форумы). создание и проверка гипотез по привлечению клиентов из разных каналов, работа с партнерами по траффику, настройка целей в GA/метрике, подготовка мокапа для лендинг пейдж, настройка контекста/КМС/РСЯ, подготовка контента для блогов (не SEO), Условия: полный рабочий день; официальное трудоустройство; возможности карьерного роста; команда амбициозных профессионалов в придачу; Знание английского языка - преимущество. ","написание экспертных статей, обзоров, кейсов по программному продукту, взаимодействия с редакторами СМИ, блоггерами и т.п.,ведение Instagram, Facebook и Twitter аккаунтов;,информационная поддержка, ответы на комментарии и вопросы клиентов в социальных сетях;,контроль информационного присутствия компании в интернет-пространстве (отраслевые сайты и форумы).,создание и проверка гипотез по привлечению клиентов из разных каналов,,работа с партнерами по траффику,,настройка целей в GA/метрике,,подготовка мокапа для лендинг пейдж,,настройка контекста/КМС/РСЯ,,подготовка контента для блогов (не SEO),",не требуется,Интернет-маркетолог,,43000.0,60000.0,полный день,"Подготовка презентаций,Деловая переписка,План продвижения,Интернет-реклама,Креативность,Написание статей,Написание текстов,Написание рекламных статей,Социальные сети,Контекстная реклама,Копирайтинг,WEB аналитика",Полная занятость,https://tyumen.hh.ru/vacancy/39563933,16
701,Челябинск,Everypixel group,не указаны,22 сентября 2020," Кто мы: Everypixel — это международная команда креаторов и разработчиков. В 2005 году мы начали со съемки фотографий для стоков, а теперь выстраиваем универсальную экосистему для авторов цифрового контента. В числе проектов компании: — Поисковик-флагман everypixel; — Известная нейросеть Aesthetics, оценивающая красоту снимков; — Школа-акселератор «Корпус» для начинающих стартаперов в сфере IT; — Продакшн-студии от Санкт-Петербурга до Вьетнама. Наш офис мечты находится в Челябинске. Здесь мы работаем над новаторскими продуктами, обсуждаем идеи и помогаем развиваться специалистам. Да, у нас есть искусственный интеллект — но прежде всего мы ценим твой. Команда маркетинга Everypixel ищет диджитал-маркетолога, который владеет магией SEO, знает все о платном трафике, умеет с CRM и почтой и может делать лендинги. Нам нужен специалист широкого кругозора, которому мы сможем доверить один из наших проектов — продакшн полного цикла Everypixel Studio. Помогать в непростом деле привлечения лидов вам будет команда по контент-маркетингу, которая отвечает за статьи, тексты и прочий контент. Чем предстоит заниматься Приводить лиды Управлять платным трафиком: поиск, дисплей, таргет Управлять email-рассылками Заботиться о сайте (новые страницы, формы, формирование УТП) Генерировать органический трафик Курировать CRM и веб-аналитику Что для нас важно Ответственность и проактивный подход к работе Умение формулировать рекламное сообщение Использование комплексного маркетингового подхода Владение инструментами автоматизации и умение разбираться с новыми инструментами Развитый эстетический вкус Будет плюсом Опыт работы с любым из диджитал-каналов Опыт в веб-аналитике и CRM Навыки работы с анимацией интерфейсов Опыт создания сайтов на любой платформе Опыт и понимание основ копирайтинга Владение английским языком Мы предлагаем: Возможность развития в рамках современной компании Большую свободу в выборе средств и подходов в решении задач. Достойную заработную плату по результатам собеседования. Оформление по ТК РФ. Посещение профильных конференций и обучение за счёт компании. Полную занятость, с 10:00 до 19:00 (09:00 до 18:00), пятидневную рабочую неделю, возможна удаленная работа. Отличный офис в г. Челябинск в бизнес-центре «Павловский» (Труда). Если Вы: Ответственны и умеете работать на результат. Умеете отстаивать свою точку зрения. Хотите развиваться, работая в команде профессионалов. Ждем Ваше резюме. ",не указано,1–3 года,Диджитал-маркетолог,,43000.0,32500.0,полный день,"SEO-копирайтинг,CRM,Английский язык,Internet Marketing",Полная занятость,https://tyumen.hh.ru/vacancy/39368855,37
716,Челябинск,Креатив Челябинск,не указаны,13 октября 2020," Требуемый опыт работы: опыт настройки таргетированной рекламы в Инстаграм и Вконтакте более 1 года, который вы можете подтвердить (кейсами и рекомендациями). Только полная занятость, 5/2. Можно удаленно. Если не против, давай на ""ты""? Привет, меня зовут Василий, я директор интернет-агентства CREATIVE. Мы специализируемся на привлечении клиентов из веба - с помощью контекста, SEO, таргета, разработки конверсионных сайтов. Ты читаешь эту вакансию, так как ищешь: - интересную работу, которая станет делом жизни, а не просто офисной рутиной - коллектив , который станет второй семьей - жизнь , которая будет наполнена профессиональными подвигами и достатком Так ведь? Если так, то коротко о нас Мы входим в топ-10 агентств Челябинска по разработке и продвижению сайтов, являемся сертифицированным партнером Яндекса, Google, официальным партнеров Вконтакте и @Mail.ru. Золотым сертифицированным партнером 1С-Битрикс. В связи с ростом компании и перераспределении задач мы ищем в команду таргетолога. Возможно, ты этот человек. Давай о работе: Твоя задача будет вести рекламные кампании наших любимых клиентов. Считать бюджеты, планировать, оптимизировать, экспериментировать. <ol> Никаких ""начальников"". Мы — команда, где у каждого участника есть своя зона ответственности. Любое действие направлено на получение результата и успех каждого филиала. Поэтому у нас нет фраз ""это не моя работа"" и т.п. Есть цель - увеличить прибыль наших клиентов. Офис в центре Челябинска, на Сони Кривой 75а. Можно удаленно. Мы — молодой амбициозный коллектив: вместе работаем, отдыхаем, отмечаем, делимся переживаниями и живем по семейным ценностям. Тебе будет очень уютно с нами. График 5/2, но если что-то произошло в рекламной кампании, надо и в субботу в иметь возможность внести корректировки. Полный рабочий день с гибким началом. У тебя есть реальная возможность роста до тимлида или руководителя направления лидогенерации. И самое главное — мы постоянно учимся. Если чего-то не знаешь, но очень хочешь узнать, тебе к нам. Поддержим, поможем, подскажем! Вместе поставим цели и придем к ним! Очень важно, чтобы ты любил маркетинг, любил этот механизм так, что когда приходит заявка у тебя поднимался пульс. </ol> По деньгам: Оплачиваемый испытательный срок (1-3 месяца) в виде оклада, после испытательного срока оклад + %. Оклад зависит от твоего грейда и растет по мере роста компетенций. У нас прозрачный расчет зарплаты в онлайн-сервисе. В сопроводительном письме пришли ссылки на твои кейсы с максимальным рекламным бюджетом. ",не указано,1–3 года,Таргетолог в Вконтакте/Instagram (специалист по интернет рекламе в социальных сетях),,40000.0,25000.0,полный день,"Интернет-реклама,Таргетинг,Интернет маркетинг,Яндекс.Метрика,Google Analytics,Internet Marketing,Продвижение в социальных группах,Социальные сети,Таргетированная реклама,Instagram,В контакте,myTarget",Полная занятость,https://tyumen.hh.ru/vacancy/39445029,16
747,Челябинск,АМК Химико Рус,"Свобода действий и поддержка самых необычных идей, если они вписываются в рамки здравого смысла, фактов и логики;,Возможность развиваться самому и полноценно влиять на развитие продукта и всего бизнеса;,Возможно официальное трудоустройство,Заработная плата складывается из оклада+премии,График работы с пн по пт с 8-30 до 17-30 на с/з",30 сентября 2020," Обязанности: Управление рекламными кампаниями в Яндекс.Директ и Google Adwords (поиск и сети, ремаркетинг); Запуск и управление кампаниями в Яндекс Маркете и Google Merchant Center; Работа с партнерскими сетями и агрегаторами; Формирование отчетов и отслеживание эффективности рекламных кампаний; Знать и понимать тренды интернет маркетинга; Применять в работе AI (чат боты, колл-центр, работа с контентом и т.д.); Знать, что нравится нашим клиентам; Проведение A/B-тестирований и реализация новых идей продвижения. Требования: Опыт в интернет-маркетинге и e-commerce от 3х лет; Умение работать с цифрами и принимать решения на основе данных; Неравнодушие, искренность и желание пробовать новое и быть лучшим в своём деле. Условия: Свобода действий и поддержка самых необычных идей, если они вписываются в рамки здравого смысла, фактов и логики; Возможность развиваться самому и полноценно влиять на развитие продукта и всего бизнеса; Возможно официальное трудоустройство Заработная плата складывается из оклада+премии График работы с пн по пт с 8-30 до 17-30 на с/з ","Управление рекламными кампаниями в Яндекс.Директ и Google Adwords (поиск и сети, ремаркетинг);,Запуск и управление кампаниями в Яндекс Маркете и Google Merchant Center;,Работа с партнерскими сетями и агрегаторами;,Формирование отчетов и отслеживание эффективности рекламных кампаний;,Знать и понимать тренды интернет маркетинга;,Применять в работе AI (чат боты, колл-центр, работа с контентом и т.д.);,Знать, что нравится нашим клиентам;,Проведение A/B-тестирований и реализация новых идей продвижения.",1–3 года,Интернет-маркетолог (в офис г.Челябинск),,35000.0,30000.0,полный день,"Маркетинговый анализ,SPSS,Adobe Photoshop,Управление интернет-проектами,Google Analytics,Яндекс.Метрика,Яндекс.Директ,Google AdWords,Интернет-реклама,Internet Marketing,Автоматизация контекстных кампаний,Аудит поисковой видимости сайта,маркетинг,Контекстная реклама,SEO,Копирайтинг",Полная занятость,https://tyumen.hh.ru/vacancy/39536661,29
776,Челябинск,СотБи-трейд,не указаны,13 октября 2020," Обязанности: Поддержание стоимости и количества лидов на согласованном уровне; Определение и сбор целевых аудиторий; Создание, тестирование большого количества креативов; Подготовка и запуск рекламных кампаний; Требования: Требуемый опыт работы: опыт настройки таргетированной рекламы в FB и Instagram более 1 года, который вы можете подтвердить (кейсами и рекомендациями). коммуникабельность Условия: интересная творческая работа возможность саморазвития достойный заработок частичная занятость офис в центре ",не указано,1–3 года,Таргетолог в fb/Instagram,,43000.0,32500.0,полный день,"Реклама,Таргетинг,Internet Marketing",Частичная занятость,https://tyumen.hh.ru/vacancy/39803756,16
793,Челябинск,Техномет,не указаны,21 сентября 2020," Требуемый опыт работы: не менее двух лет создания эффективной контекстной рекламы, а также создания релевантного трафика на интернет сайт. ООО ГК «Техномет» открывает конкурс на должность интернет маркетолог с высокими требованиями к себе и к тому, что он делает. Это работа НЕ для вас если: Вы не имеете никаких достижение в жизни и не сможете с легкостью их представить! Вы привыкли убегать от трудностей и перекладывать ответственность за свою жизнь на других! Нам точно НЕ нужны такие, которых нужно постоянно мотивировать (стимулировать) к работе, потому что вы или работаете на результат, или нам не по пути. Если в процессе чтения у вас не испортилось настроение, рассмотрите нашу вакансию. Топ-5 причин работать в ГК ""Техномет"": <ol> Стабильность. Более 17 лет эффективной работы. Достойный уровень дохода. Просторный светлый офис в центре города. Молодой дружный коллектив. Интересные задачи. </ol> Что нужно будет делать: Очень много РАБОТАТЬ Осваивать новые знания Создавать и контролировать эффективные рекламные компании на Яндекс, Google, Авито, YouTube, Instagram и других рекламных интернет- ресурсах Обеспечить эффективную систему продаж на сайтах компании Трудом и своей продуктивностью заслужить уважение молодого амбициозного коллектива профессионалов Освоить технические требования к товарам и продуктам компании Освоить конкурентные преимущества компании Освоить «портрет» заказчиков компании Исследовать рынок, собирать информацию по потенциальным клиентам Составлять коммерческие предложения Выполнять поручения руководителя Мы готовы предложить: Высокую и стабильную оплату Результатов Работу 5 дней в неделю с 8:45 до 17:30 (пятница до 17:00) Конкурентоспособную заработную плату, обсуждается индивидуально Ваша зарплата растет вместе с Вашим профессиональным уровнем Официальное трудоустройство Опыт работы с ведущими предприятиями Мы предоставим Вам уникальную возможность построить карьеру в одной из ведущих отраслей. Мы готовы обучить Вас зарабатывать вместе с нами . Что мы хотим от Вас: Результативность по жизни и в работе ( проверим ) Грамотную устную и письменную речь Успешный опыт создания и контроля эффективных рекламных компании на Яндекс, Google, Авито, YouTube, Instagram и других рекламных интернет- ресурсах Успешный опыт создания ""продающих сайтов"" Опытный пользователь ПК (стандартный пакет office + обязательны навыки работы в Excel) Знание программы Фотошоп, программ для презентаций Понимание того, что подлинный успех - это результат личных усилий Смелость и самостоятельность в своих решениях и действиях Активная жизненная позиция Море работы, непростые задачи, уйма новой информации, умные конкуренты и личностный рост гарантируются. ",не указано,1–3 года,Интернет-маркетолог,,43000.0,32500.0,полный день,"SMO,Контекстная реклама,Копирайтинг,Лидогенерация,Составление семантического ядра,Яндекс.Директ,Google AdWords,Internet Marketing,Яндекс.Метрика,Развитие продаж,Создание сайтов,Интернет-реклама,Ведение переговоров,Грамотная речь,Деловая коммуникация,Креативность,Умение работать в команде,Поиск информации в интернет,SMM,SEO оптимизация,Email маркетинг,Управление бюджетом",Полная занятость,https://tyumen.hh.ru/vacancy/39349902,38
800,Челябинск,Cosa Nostra Agency,не указаны,14 октября 2020," Мы — интернет-агентство Cosa Nostra — занимаемся привлечением клиентов в компании наших партнеров с помощью рекламы в интернете с 2015 года. Наши клиенты — малый, средний и крупный бизнес, а также государство. Расширяем команду и находимся в поиске помощника маркетолога в штат. Обязанности: - ведение клиентов (контроль реализации проектов заказчика, быть на связи с заказчиком), - работа с командой исполнителей (постановка задач, контроль их выполнения), - выполнение небольших задачи по интернет-маркетингу. Требования: - наличие хотя бы минимального опыта и знаний в сфере интернет-рекламы, - хорошие коммуникативные навыки, - быстрая обучаемость, - ответственный подход к выполнению поставленных задач. Условия: - работа в офисе, - оклад + KPI, - карьерный рост и увеличение заработной платы с повышением квалификации. Оставляйте отклик на вакансию, чтобы записаться на собеседование. Рассмотрим всех кандидатов. ",не указано,1–3 года,Помощник интернет-маркетолога,,45000.0,20000.0,полный день,"Cоциальная реклама,Пользователь ПК,Деловая коммуникация,Internet Marketing,Интернет-реклама,Работа в команде,Управление проектами,Ведение переговоров",Полная занятость,https://tyumen.hh.ru/vacancy/39816227,15
