,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
209,Миасс,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370566,37
238,Челябинск,ANCOR FinTech,"Официальное трудоустройство согласно ТК РФ.,Конкурентный уровень заработной платы (по итогам собеседования).,Профессиональное обучение, возможность повышения квалификации, профессионального и карьерного роста.,Возможность участвовать в развитии, предлагать идеи и технологии.,Услуги Банка на льготных условиях.,Интересная корпоративная жизнь.,Офис в центре города Екатеринбурга.",17 сентября 2020," В крупный банк федерального масштаба мы ищем Системного администратора, который будет заниматься внедрением и развитием микросервисной архитектуры на базе Kubernetes для размещения банковских сервисов. Обязанности: Создание и обслуживание нескольких кластеров под различные задачи и направления. Реализация сетевого взаимодействия инфраструктуры Kubernetes с внешними системами с учетом требований по сетевой фильтрации и прочих требований информационной безопасности. Интеграция инфраструктуры Kubernetes со службой каталогов и реализация модели RBAC. Интеграция инфраструктуры Kubernetes с различными системами информационной безопасности. Внедрение процессов по развертыванию элементов Kubernetes (POD), автоматизация процессов управления ими. Требования: Опыт администрирования серверов под управлением ОС Linux (CentOS) Опыт работы со средой контейнеризации на базе решения Kubernetes Умение работать с серверным оборудованием Midrange и HighEnd уровня Знание и понимание принципов построения сетей, работы сетевых протоколов на всех 7 уровнях. Дополнительные знания: Знание стека CI/CD внутри ОС: Ansible, Git, IasC Знание скрипт-языков: bash, python Знание и опыт работы с Docker, Helm Условия: Официальное трудоустройство согласно ТК РФ. Конкурентный уровень заработной платы (по итогам собеседования). Профессиональное обучение, возможность повышения квалификации, профессионального и карьерного роста. Возможность участвовать в развитии, предлагать идеи и технологии. Услуги Банка на льготных условиях. Интересная корпоративная жизнь. Офис в центре города Екатеринбурга. ","Создание и обслуживание нескольких кластеров под различные задачи и направления.,Реализация сетевого взаимодействия инфраструктуры Kubernetes с внешними системами с учетом требований по сетевой фильтрации и прочих требований информационной безопасности.,Интеграция инфраструктуры Kubernetes со службой каталогов и реализация модели RBAC.,Интеграция инфраструктуры Kubernetes с различными системами информационной безопасности.,Внедрение процессов по развертыванию элементов Kubernetes (POD), автоматизация процессов управления ими.",1–3 года,Системный администратор (Kubernetes),,39416.7,45656.2,полный день,"Python,Администрирование серверов Linux,Bash,Linux,CentOS,Kubernetes",Полная занятость,https://tyumen.hh.ru/vacancy/39292931,42
285,Челябинск,Некстайп,не указаны,15 октября 2020," Компания Некстайп - одна из ведущих студий Челябинска. Мы работаем с крупными заказчиками и своими проектами, с должным усердием и качеством. Специализируемся на системе управления 1С-Битрикс. Внедряем Битрикс24 и amoCRM. Разрабатываем готовые решения на 1С-Битрикс, которые успешно продаются во всем СНГ. На текущий момент, мы заинтересованы в пополнении команды грамотным unix'оидом. Ознакомьтесь с нашими требованиями ниже: Обязанности: Администрирование веб-серверов (CentOS, Debian) Оптимизация nginx + apache для быстродействия Требования: Отличное владение unix-системами Понимание, как работает веб-сервер и http-протокол Умения собирать nginx из необходимых модулей Написание простых bash-скриптов Условия: Работа в светлом, уютном офисе в Челябинске Трудоустройство по ТК Зерновой кофе, чай, печенье и необходимая литература за счет компании ","Администрирование веб-серверов (CentOS, Debian),Оптимизация nginx + apache для быстродействия",не требуется,Системный администратор Unix,,45000.0,25000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/37138017,14
355,Челябинск,Артель старателей Золотой полюс,не указаны,28 сентября 2020," Обязанности: Обеспечение бесперебойной работы сетей, серверов, устройств предприятия. Выявление и устранение ошибок пользователей, устранение аварийных ситуаций. Взаимодействие со сторонними организациями. Выполнение мероприятий, по антивирусной защите сети, серверов и рабочих станций. Требования: Знание основных сетевых технологий и протоколов. Опыт администрирования. Условия: Трудоустройство в соответствии трудовому законодательству. 5-ти дневная рабочая неделя. Заработная плата ""белая"". ",не указано,3–6 лет,Системный администратор,,39416.7,45656.2,полный день,"Организационные навыки,Администрирование сетевого оборудования",Полная занятость,https://tyumen.hh.ru/vacancy/38589223,31
377,Челябинск,ITL,не указаны,22 сентября 2020," Системный администратор / Инженер техподдержки ""Информационно-техническая лаборатория"" - федеральная компания TOП-10 сервисных IT-компаний в РФ (центральный офис в Н.Новгороде, филиал в Москве) в сфере обслуживания ИТ-инфраструктуры (сервера, компьютеры, оргтехника, телефония, сети) для территориально-распределенных компаний по РФ 17+ лет на рынке; 150+ сотрудников; 70+ регионов РФ; 6000+ магазинов по РФ Обслуживаем POS-оборудование, кассы, оргтехнику, АРМ, видео, сервера, телефонию и др. крупных федеральных компаний: ""Пятёрочка"", ""Бристоль"", ""Срочноденьги"", ""Максавит"", ""Миг Кредит"" и другие. Чем предстоит заниматься ? Выезжать на точки крупной торговой сети (в среднем до 3—5 выездов в день) Ремонтировать ПК, настройка локальных сетей. Ремонтировать ККТ, ККМ, настраивать торговое оборудование (предоставляется обучение); Мы предлагаем: Гарантированный оклад + бонусы. Компенсация моб.связи. и ГСМ. Готовы рассматривать кандидатов с небольшим опытом и предоставляем обучение от опытных наставников Возможна работа на совмещение. Наши ожидания: Опыт работы системным администратором и/или в сфере ремонта техники от 6 мес. (либо подходящее образование и готовность обучиться) Будет преимуществом: Опыт работы с торговым оборудованием ",не указано,1–3 года,Системный администратор / Инженер техподдержки,,35000.0,28000.0,полный день,"Ремонт ПК,Настройка ПК,Настройка сетевых подключений,Настройка ПО,Администрирование серверов Windows",Полная занятость,https://tyumen.hh.ru/vacancy/38864156,37
386,Челябинск,ГазАртСтрой,не указаны,6 октября 2020," Обязанности: Установка и обслуживание компьютерной и офисной техники, оргтехники, внутренней АТС; Обеспечение работоспособности и безопасности сети компании; Установка, настройка и обновление офисного и прикладного ПО (MS Office, 1С и т.п.); Техническая поддержка и помощь пользователей; Поддержка интеграционного ПО и сервисов; Поддержка пользователей, настройка вспомогательных сервисов оборудования; Предоставление ИТ- сервисов пользователям (назначение прав доступа); Работа с системными администраторами региональных подразделений; Удаленная поддержка в случае невозможности решения проблемы местным системным администратором; Участие в обсуждении архитектуры внедряемых сервисов; Разработка документации на внедряемые и уже поддерживаемые сервисы; Разработка и сопровождение процессов для ServiceDesk; Обслуживание серверов приложений (1с, SQL, инфраструктурные сервисы – AD, DHCP, PRT, FS, DFS, WSUS и прочие); Распространение ПО. Требования: Высшее или среднее-специальное образование; Опыт работы от 3-х лет; Умение работать в доменной структуре; Понимание работы терминальной фермы, приложений remoteapp; Понимание работы групповых политик; Знание распространенного программного обеспечения (MS Office, 1С и иных программ); Знание принципов работы сетевых протоколов, принципов построения компьютерных сетей; Знание аппаратной части ПК и возможность диагностики и устранения неполадок; Опыт настройки радиоканалов связи; Опыт работы по настройке спутникового; Высшее техническое образование; Опыт работы системным администратором от 5 лет; Знание и практика работы с серверной аппаратной частью; Администрирование серверного и офисного ПО (MS Windows, Server -2003-20012 R2, MS Active Directory и д.р.); Знание принципов работы сетевых протоколов, принципов построения компьютерных сетей; Опыт написания проектно-технической документации; Знание принципов ITSM и понятий ITIL; Опыт удаленной работы с офисами и пользователями. Условия: Трудоустройство в соответствии с ТК РФ; Работа в Усть-Кут (обл. Иркутская); Работа вахтовым методом: вахта 2/2; Своевременная выплата заработной платы; Компания предоставляет: спецодежду, проживание в вахтовом городке или в общежитии гостиничного типа; Работодатель организует 3-х разовое питание в столовых на объектах строительства; Оплачивается проезд сотрудников компании от базовых городов (Санкт Петербург, Москва, Краснодар, Уфа, Омск, Новый Уренгой, Новосибирск, Красноярск, Иркутск); Трудоустройство осуществляется в офисах компании в г. Уфа и Омск; Заработная плата за полный рабочий месяц от 80 000 (после вычета НДФЛ) в зависимости от профессиональных компетенций и опыта работы; Работа в крупной, стабильно-развивающейся компании нефтегазового комплекса. ",не указано,3–6 лет,Системный администратор,"Высшее или среднее-специальное образование;,Опыт работы от 3-х лет;,Умение работать в доменной структуре;,Понимание работы терминальной фермы, приложений remoteapp;,Понимание работы групповых политик;,Знание распространенного программного обеспечения (MS Office, 1С и иных программ);,Знание принципов работы сетевых протоколов, принципов построения компьютерных сетей;,Знание аппаратной части ПК и возможность диагностики и устранения неполадок;,Опыт настройки радиоканалов связи;,Опыт работы по настройке спутникового;,Высшее техническое образование;,Опыт работы системным администратором от 5 лет;,Знание и практика работы с серверной аппаратной частью;,Администрирование серверного и офисного ПО (MS Windows, Server -2003-20012 R2, MS Active Directory и д.р.);,Знание принципов работы сетевых протоколов, принципов построения компьютерных сетей;,Опыт написания проектно-технической документации;,Знание принципов ITSM и понятий ITIL;,Опыт удаленной работы с офисами и пользователями.",39416.7,80000.0,Вахтовый метод,"Active Directory,Администрирование серверов Windows,Администрирование сетевого оборудования,Настройка сетевых подключений,Настройка серверов,Офисная техника,Техническая поддержка,Настройка ПК,Windows Xp,Windows 7,Cистемы управления базами данных,ITIL,ITSM",Полная занятость,https://tyumen.hh.ru/vacancy/39644721,23
456,Челябинск,Infinnity Solutions,не указаны,15 октября 2020," Команда Infinnity Solutions реализует ряд проектов развития подсистем ЕМИАС (Единая Медицинская Информационная-Аналитическая Система) г. Москвы - один из самых масштабных и социально-значимых проектов столицы. По данным отчета McKinsey&amp;Company в 2018 году Москва заняла первое место в мире по степени проникновения мобильных и веб-сервисов в сфере здравоохранения среди жителей крупнейших мегаполисов. Технологии / Инструменты : Java, Ansible, Docker/Kubernetes, ELK, Prometheus, Grafana, Git, SOAP/REST, JIRA, Confluence, TeamCity/Jenkins, Cassandra, Oracle, PostgreSQL. Чем предстоит заниматься: на данный момент нам требуется специалист, который будет администрировать ключевой продукт системы – СИМИ (Система интегрированной медицинской информации) из экосистемы ЕМИАС. СИМИ – одна из ключевых подсистем ЕМИАС, центральное хранилище данных по пациенту (ЭМК – электронная медицинская карта), непосредственными потребителями которого являются другие смежные подсистемы ЕМИАС. Это высоконагруженная система включает в себя 300 – 400 серверов, в настоящий момент она масштабируется, увеличивается количество потребителей. Та кже необходимо будет: настраивать серверную инфраструктуру перед развертыванием; обновлять релизы ПО на серверах; выполнять регламентные и плановые работы на серверах; разбирать инциденты, подробно описывая причинно-следственные связи; настраивать конфигурации системы. Кого ищем: специалиста с опытом работы в администрировании Linux серверов, с отличным знанием особенностей администрирования Linux серверов, администрирования сети, пониманием модели OSI, знанием основных технологий виртуализации, умением анализировать данные систем мониторинга, диагностировать причины программных сбоев, строить причинно-следственные связи. Будет плюсом , если есть опыт работы c РСУБД (Oracle, MS SQL), с NoSQL-СУБД, а также опыт программирования на Java/shell/Python. Что мы предлагаем: современное оборудование, просторный офис на с/з (удобные рабочие места, конференц-зал и переговорная комната), все, что нужно для отдыха (кофе, чай, душевая, зона отдыха с массажным креслом и пр.), официальное трудоустройство, регулярный пересмотр заработной платы, возможность профессионального и карьерного роста, дополнительное обучение, тренинги, конференции, курсы за счет компании, компенсация спорта, дружный, весёлый и профессиональный коллектив, регулярные корпоративы. ",не указано,1–3 года,Системный администратор Linux,,39416.7,143000.0,полный день,"Администрирование серверов Linux,Администрирование Unix-систем,OSI,JIRA,Confluence,TeamCity,Git/Mercurial,SoapUI,ELK,SSH,MS SQL,ORACLE,NoSQL,Prometheus",Полная занятость,https://tyumen.hh.ru/vacancy/39466190,14
474,Челябинск,РУССДРАГМЕТ,не указаны,23 сентября 2020," Обязанности: Конфигурирование и эксплуатация серверного программного обеспечения, сетевого оборудования и рабочих станций, Установка, конфигурирование, обслуживание и администрирование серверного оборудования и серверного программного обеспечения предприятия, Установка, конфигурирование, обслуживание и администрирование рабочих станций и ноутбуков предприятия, Обеспечение бесперебойного функционирования информационных систем, серверного оборудования, серверного программного обеспечения, рабочих станций и ноутбуков предприятия, Консультирование работников предприятия по работе с программным обеспечением и ИТ-оборудованием, Разработка стандартов предприятия, инструкций и регламентов в области ИТ-технологий. Ведение учета ИТ-оборудования и программного обеспечения предприятия, ведение эксплуатационной документации по ИТ-оборудованию и программному обеспечению используемому на предприятии. Требования: Высшее образование -Информационные технологии, прикладная математика/информатика Курсы и сертификация по продуктам производства компании Microsoft в области: MS Exchange от 2010 (Microsoft MCTS и/или MCITP), MS Server от 2008 и выше, Active Directory Знание и опыт работы с доменной архитектурой MS Windows от 2003 и выше, MS SQL от 2005 и выше, VMWare, ПО резервного копирования Обучаемость, желание развиваться, коммуникабельность, активная жизненная позиция, умение работать в коллективе, честность. Условия: В нашей компании открыты 2 вакансии Системного администратора, - Рудник Валунистый - Чукотский автономный округ, Анадырский район- вахтовый метод работы, график 3 мес./3 мес. , на смене ежедневно по 11 часов; - Многовершинное - Хабаровский край, Николаевский район вахтовый метод работы, график 3 мес./1 мес., на смене ежедневно по 8 часов., Официальное трудоустройство, своевременная белая выплата заработной платы, социальный пакет, компенсация проезда, страхование жизни от несчастных случаев, сотрудник обеспечивается полноценным трех-разовым питанием, проживание в модульном ИТР общежитии. Принятие Политики в области ОТ, ПБ и ООС как руководство к действию, неукоснительное соблюдение законодательных требований РФ и ЛНД Компании в области ОТ, ПБ и ООС, подготовка личных целей и планов мероприятий в области ОТ, ПБ и ООС, обязательное участие в программах по повышению уровня культуры безопасности, контроль над соблюдением требований в области ОТ, ПБ и ООС. "," , , , , , , , , , , , , , ",3–6 лет,Системный администратор,,39416.7,45656.2,Вахтовый метод,"Английский — B1 — Средний,Информационные технологии,Ms Exchange Server,VMware,Windows Server 2006,Active Directory,Windows Server 2008",Полная занятость,https://tyumen.hh.ru/vacancy/38840848,36
521,Челябинск,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,39416.7,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370563,37
547,Южноуральск,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370569,37
556,"Челябинск, улица Свободы, 2",КТЦ Агросервис,не указаны,7 октября 2020," Обязанности: - Администрирование серверного оборудования, анализ и предотвращение угроз от внешних атак на файервол и почтовый сервер предприятия. Выполнение задач, связанных с ИТ; Обслуживание оргтехники; Настройка рабочих мест сотрудников; Внедрение оборудования, ПО; Учет ТМЦ; Консультация пользователей по решению возникающих проблем Требования: Высшее образование Базовые знания в сфере IT; обязательное знание Linux, Windows Server; Опыт работы на аналогичной должности от 2-х лет - приветствуется; Опыт установки и настройки ОС Linux (Ubuntu); Желание и умение обучаться Работоспособность, ответственность Мы предлагаем: Официальное трудоустройство, соц.пакет по ТК РФ Стабильная, прозрачная заработная плата Удобный график работы: 5-дневка (Пн.-Пт.), 8.30-17.30 Полная занятость Работа в сплоченном, дружном коллективе, ориентированном на результат Комфортно оборудованное рабочее место. Офис в центре города. ","Выполнение задач, связанных с ИТ;,Обслуживание оргтехники;,Настройка рабочих мест сотрудников;,Внедрение оборудования, ПО;,Учет ТМЦ;,Консультация пользователей по решению возникающих проблем",1–3 года,Системный администратор Linux,,37000.0,30000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39667056,22
570,Магнитогорск,ANCOR FinTech,"Официальное трудоустройство согласно ТК РФ.,Конкурентный уровень заработной платы (по итогам собеседования).,Профессиональное обучение, возможность повышения квалификации, профессионального и карьерного роста.,Возможность участвовать в развитии, предлагать идеи и технологии.,Услуги Банка на льготных условиях.,Интересная корпоративная жизнь.,Офис в центре города Екатеринбурга.",17 сентября 2020," В крупный банк федерального масштаба мы ищем Системного администратора, который будет заниматься внедрением и развитием микросервисной архитектуры на базе Kubernetes для размещения банковских сервисов. Обязанности: Создание и обслуживание нескольких кластеров под различные задачи и направления. Реализация сетевого взаимодействия инфраструктуры Kubernetes с внешними системами с учетом требований по сетевой фильтрации и прочих требований информационной безопасности. Интеграция инфраструктуры Kubernetes со службой каталогов и реализация модели RBAC. Интеграция инфраструктуры Kubernetes с различными системами информационной безопасности. Внедрение процессов по развертыванию элементов Kubernetes (POD), автоматизация процессов управления ими. Требования: Опыт администрирования серверов под управлением ОС Linux (CentOS) Опыт работы со средой контейнеризации на базе решения Kubernetes Умение работать с серверным оборудованием Midrange и HighEnd уровня Знание и понимание принципов построения сетей, работы сетевых протоколов на всех 7 уровнях. Дополнительные знания: Знание стека CI/CD внутри ОС: Ansible, Git, IasC Знание скрипт-языков: bash, python Знание и опыт работы с Docker, Helm Условия: Официальное трудоустройство согласно ТК РФ. Конкурентный уровень заработной платы (по итогам собеседования). Профессиональное обучение, возможность повышения квалификации, профессионального и карьерного роста. Возможность участвовать в развитии, предлагать идеи и технологии. Услуги Банка на льготных условиях. Интересная корпоративная жизнь. Офис в центре города Екатеринбурга. ","Создание и обслуживание нескольких кластеров под различные задачи и направления.,Реализация сетевого взаимодействия инфраструктуры Kubernetes с внешними системами с учетом требований по сетевой фильтрации и прочих требований информационной безопасности.,Интеграция инфраструктуры Kubernetes со службой каталогов и реализация модели RBAC.,Интеграция инфраструктуры Kubernetes с различными системами информационной безопасности.,Внедрение процессов по развертыванию элементов Kubernetes (POD), автоматизация процессов управления ими.",1–3 года,Системный администратор (Kubernetes),,25000.0,33250.0,полный день,"Python,Администрирование серверов Linux,Bash,Linux,CentOS,Kubernetes",Полная занятость,https://tyumen.hh.ru/vacancy/39292933,42
575,Карталы,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370564,37
583,Фершампенуаз (Челябинская область),Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370570,37
592,Чесма,Михеевский горно-обогатительный комбинат,не указаны,22 сентября 2020," Знания/навыки: Уверенный пользователь ОС Windows 7/8/10; Уверенный пользователь офисного пакета MS Office 2013/2016; Понимание работы клиент-серверных приложение; Понимание принципов работы 1С Обязанности: Организовывает и проводит мероприятия по обучению и повышению квалификации пользователей при работе с информационными системами. Консультирует и поддерживает пользователей структурных подразделений, по работе с информационными системами 1С (бухгалтерский учет, отчетность, работа в программных продуктах фирмы «1С», 1С:ERP, 1С ЗУП и др. Принимает участие в разработке и внедрении Автоматизированных Информационных Систем. Разрабатывает инструкции по работе с информационными системами 1С; Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа); Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме; Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз). Требования: Высшее профессиональное образование/среднее профессиональное образование стаж работы по специальности от 1 до 3 года Условия: Пятидневная рабочая неделя 09:00 -18:00 Место работы Челябинская область, Варненский район, п. Красноармейский, Промышленная зона "," , , , , , , , ,Проводит администрирование прав доступа к информационной системе (создание учетных записей пользователей, распределение ролей и прав доступа);,Проводит работы по настройке обменов с внешними программами в автоматическом и ручном режиме;,Проводит мероприятия по оптимизации работы базы данных 1С (поиск и исправление ошибок в данных, пересчёт итогов и восстановление последовательностей, чистка, тестирование и исправление баз).",1–3 года,Системный администратор,,,38000.0,полный день,"Borland Delphi,1С: Управление предприятием,1С: Предприятие 8,1С: Предприятие",Полная занятость,https://tyumen.hh.ru/vacancy/39370561,37
603,Магнитогорск,УралСибТрейд,не указаны,8 октября 2020," Обязанности: Установка и обслуживание компьютерной и офисной техники, оргтехники; Установка, настройка и обновление офисного и прикладного ПО (MS Office, 1С и т.п.); Техническая поддержка и помощь пользователей; Поддержка пользователей, настройка вспомогательных сервисов оборудования; Предоставление ИТ- сервисов пользователям (назначение прав доступа). Требования: Администрирование серверов на базе Microsoft Server; Администрирование файловых серверов, DNS и DHCP серверов; Приветствуется настройка Active directory с нуля, опыт работы с ansible (puppet), c системами мониторинга (zabbix); Администрирование серверов на базе Linux/FreeBSD; Администрирование почтового сервера (postfix); Виртуальная среда Proxmox; Система резервного копирования bacula; Настройка оборудования Mikrotik; Понимание работы VLAN, l2tp/ipsec; Умение развернуть Active directory; Администрирование ip-атс grandstream; Плюсом будет: разработка на python, HTML/JS Условия: ""Белая"" ЗП; Соблюдение ТК (больничный лист, отпуск); График работы 5/2. ",не указано,1–3 года,Системный администратор,,25000.0,33250.0,полный день,"Active Directory,DHCP,Администрирование серверов Windows,Настройка DNS,Windows Server 2003",Полная занятость,https://tyumen.hh.ru/vacancy/38494957,21
