,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
439,Челябинск,AXELOT,не указаны,6 октября 2020," Добрый день, наш будущий коллега! GRADUM — IT-компания, специализирующаяся на решении задач по автоматизации процессов учета и управления на предприятиях корпоративного сектора. Создание GRADUM — совместная инициатива компаний «Первый БИТ» и AXELOT. Лидеры партнерского сообщества «1С», работающие на рынке с 1998 года, объединили свои экспертизу и опыт для формирования уникального предложения — предоставления услуг по автоматизации крупного бизнеса через сеть филиалов по всей территории РФ и СНГ. Команда GRADUM нацелена на масштабные комплексные проекты. Большое количество высококвалифицированных профильных специалистов, отличное знание всей линейки программных продуктов «1С», обширный опыт работы с крупными российскими и транснациональными компаниями, отлаженные технологии проектной деятельности, финансовая устойчивость и надежность — все это позволяет нам гарантировать выполнение проектов в отведенный срок, в рамках запланированного бюджета и с надлежащим качеством. С нами сотрудничают крупные российские и транснациональные компании, работающие в сфере энергетики, добычи полезных ископаемых, машиностроения, производства и продажи товаров народного потребления, а также государственные структуры регионального и федерального уровня. В нашу команду мы ищем Аналитика-консультанта 1С по финансовым решениям. Задачи: Проводить интервью и фиксировать требования; Зафиксированные требования отрисовывать в процессы; Для процессов проектировать и описывать сценарии тестирования; Наполнять тестовые базы для моделирования процессов в заданных конфигурациях; Демонстрировать Заказчику сценарий и отвечать на его вопросы; Проводить дополнительные настройки системы; Ставить техническое задание на разработку; Тестировать итоги разработки; Проводить обучение и тестирование пользователей; Готовить пользовательские инструкции; Осуществлять поддержку пользователей при старте работы Заказчика в системе. Наши пожелания: Опыт работы на проектах по внедрению 1С от 1 года; Знание бухгалтерского и налогового учета; Опыт реализации проектов по Бюджетированию на УХ или Консолидации приветствуется. Мы предлагаем: Полностью ""белую"" заработную плату ; Оформление по ТК РФ с первого рабочего дня; График работы пн-пт с 9:00 до 18:00; Удалённую работу. ",не указано,1–3 года,Аналитик-консультант 1С по финансовым решениям,,185000.0,67000.0,удаленная работа,"1С: Предприятие 8,ERP-системы на базе 1С,Бюджетирование,1С: Бухгалтерия,Бухгалтерский учет,Управленческий учет,1С:Управление холдингом,1С:ERP",Полная занятость,https://tyumen.hh.ru/vacancy/39655866,23
483,Челябинск,Optimus Prime,не указаны,21 сентября 2020," В крупной IT-компании, занимающейся продуктовой разработкой, открыта вакансия Бизнес-аналитика . Команды работают удалённо, поэтому рассматриваем кандидатов из разных городов. Обязанности: преобразовывать большие объемы данных в понятные задачи для разработчиков и консультировать их в случае возникновения вопросов писать качественную отчетную документацию для заказчика - самостоятельно или в тандеме с техническим писателем находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта разбираться в предметной области проекта, помогать в этом команде, вести wiki проекта так, чтобы появление нового человека в команду не превращался в кошмар участвовать в приёмочных испытаниях и обучении пользователей участвовать в сдаче проекта Требования: опыт работы на позиции «системный аналитик»/ «бизнес-аналитик» от 2х лет владение методологией Scrum опыт работы с веб-сервисами, с технологиями интеграции систем REST, SOAP владение Confluence, JIRA, draw.io, MindMup понимание принципов реляционных СУБД навык работы с проектной документацией: заявки, ТЗ, ЧТЗ, ПМИ и тд внимательность к деталям навык создания UI/UX прототипов написание простых SQL-запросов владение инструментами тестирования API UML, BPMN Условия: удалённая работа в гибком графике + по Вашему желанию возможность сочетать с работой в офисе в одном из 13 городов России официальное трудоустройство и официальный доход обучение за счёт компании (в том числе, выездные) сильная команда корпоративные скидки у компаний-партнёров ","преобразовывать большие объемы данных в понятные задачи для разработчиков и консультировать их в случае возникновения вопросов,писать качественную отчетную документацию для заказчика - самостоятельно или в тандеме с техническим писателем,находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта,разбираться в предметной области проекта, помогать в этом команде, вести wiki проекта так, чтобы появление нового человека в команду не превращался в кошмар,участвовать в приёмочных испытаниях и обучении пользователей,участвовать в сдаче проекта",1–3 года,Бизнес-аналитик (в Пермь),,185000.0,70000.0,удаленная работа,"UML,Scrum,Atlassian Confluence,Atlassian Jira,BPMN",Полная занятость,https://tyumen.hh.ru/vacancy/39357327,38
509,посёлок Новый Кременкуль,РИФАРМ,не указаны,13 октября 2020," <u>Обязанности:</u> 1. Управление продуктом: - подготовка принятия решений по аукционам - разработка персональных предложений по участию в аукционах - разработка мероприятий для формирования интереса к нашей Компании у производителей продукта (для возможности получения индивидуальных предложений от поставщиков) 2. Анализ рынка 3. Анализ конкурентов 4. Аналитика: закупаемого ассортимента, дефектуры, товарных запасов, резервов, исполнения контрактов, процессов. Оптимизация. Адаптация к SAP. 5. Разработка предложений по оптимизации процессов планирования, участие в автоматизации процессов планирования. <u>Требования:</u> - Высшее профильное образование (маркетинг, математика, информационые технологии, управление проектами) - Опыт работы от 2 лет маркетологом со схожим функционалом в крупных торговых оптовых Компания - Умение работать ""с цифрами"" - Знание принципов продаж рынка B2G будет вашим преимуществом <u>Условия:</u> З/пл высокая, оговаривается при собеседовании с каждым кандидатом индивидуально Адрес офиса Компании и места работы: пос. Новый Кременкуль, ул. Центральная, 2, здание «Рифарм». До нас можно добраться следующим образом: 1. Если Вы поедете на автомобиле: от ул. С. Юлаева по Новоградскому тракту в сторону М-5 (направление Парковый-2), до указателя «Разворот» на Кременкуль, съехать с трассы и на первом перекрестке влево до шлагбаума территории «Рифарм» 2. Если Вы поедете на общественном транспорте:От ул. Чичерина (ТК ""Прииск"") маршрутки: №213, 248 и др. (в сторону пос. Кременкуль) до остановки «Рифарм» (6 минут езды). Там выходите, переходите дорогу к зданию ""Рифарм"", вход с торца. ",не указано,1–3 года,Аналитик (рынок B2G),,,,полный день,"SWOT анализ,Анализ конкурентной среды,Контроль и анализ ценообразования,Тендеры,B2G продажи,Анализ рынка,Маркетинговый анализ,ABC-анализ,Навыки переговоров,Аналитические способности",Полная занятость,https://tyumen.hh.ru/vacancy/39556783,16
536,Челябинск,Центр Информационных Технологий,не указаны,14 октября 2020," Мы, Центр Информационных Технологий, создаем уникальные ИТ-продукты для того, чтобы ведомства могли взаимодействовать между собой на национальном и международном уровнях. Благодаря нашим продуктам дороги становятся безопаснее, а работа почты быстрее. Заказчики доверяют нам крупные и сложные проекты, и мы полностью оправдываем их доверие. Мы на рынке с 2008 года, нас 140 и мы стремительно растем: в наших планах сначала 200 сотрудников, а что будет дальше - давайте узнаем вместе. Мы в поисках опытного системного аналитика , который говорит на одном языке и с заказчиком, и с разработчиками. От нас: Офис в центре и гибкое начало рабочего дня; Демократичная атмосфера и свобода в выражении своих идей; Возможность вносить рекомендации по стеку и быть наставников для младших коллег; Забота о сотрудниках: подарки детям к новому году, выплаты к значимым датам; И конечно полностью белая з/п, плюшки и отсутствие дресс-кода. Мы ждем от кандидата: Высшее техническое образование; Знание jBPMN и нотации BPMN; Опыт оценки возможностей, стоимости и целесообразности интеграции продуктов и автоматизируемых решений; Опыт разработки архитектурных решений, в том числе проектирование, участие в сопровождении проекта; Опыт сбора, анализа и управления требованиями; Опыт выработки решений с учетом проектных ограничений; Опыт работы с XML технологиями, в том числе со схемами XML документов; Опыт проектирования реляционных БД. Будет плюсом: Опыт разработки технических заданий, проектной и эксплуатационной документации в соответствии с ГОСТ. ",не указано,1–3 года,Системный аналитик,,185000.0,60000.0,полный день,"Управление проектами,XML,SQL,MS Visio,MS Project,ГОСТ",Полная занятость,https://tyumen.hh.ru/vacancy/34201505,15
539,Челябинск,JCat.ru,не указаны,6 октября 2020," Вакансия компании : ООО ""АВТОМАТИЗАЦИЯ И КОНСАЛТИНГ"" Мы - компания «Автомакон». Интересное о наших проектах Автоматизируем все что можно. Любим технологии, поэтому документооборот наших клиентов на 90% электронный, а регламентированный учет делается весело. Анализируем данные и персонализируем всю информацию для наших клиентов и заказчиков. Обязанности : Задачи: - разработка функциональности корпоративной информационной системы ВкусВилл на платформе 1С:Предприятие 8.3; - сбор и формализация требований заказчика; - Интеграция систем, управление движением данных; - работа с высоконагруженными системами; - оптимизация программных решений; - участие в подготовке сопроводительной/обучающей документации для участников процессов. Требования к квалификации : Мы ждем от вас: - хорошее знание одной или нескольких типовых конфигураций 1С (УТ, БП, ЗУП, ERP, УПП, Розница); - опыт работы современных СУБД и конкретно MS SQL/T-SQL; - здорово, если у тебя есть опыт работы с ERP; - понимание и опыт работы с обменами и другими интеграционных механизмами; - опыт работы в команде разработки численностью от 10-15 человек; - ответственное отношение к делу, умение анализировать ситуацию, ориентация на достижение результата в решении бизнес-задач заказчика; - умение быстро включаться в работу, решать задачи разного уровня сложности. - наличие коммуникативных способностей для общения с заказчиком. Образование : не имеет значения Условия работы : - стабильную «белую» зарплату - оклад+премия KPI; - удаленку и работу по гибкому графику, который вы самостоятельно настраиваете под себя и заказчика; - работу с одним клиентом - компанией «ВкусВилл»; - возможность выезда к заказчику в Строгино, когда это нужно; - сотрудники из Москвы и МО могут работать в уютном офисе с кухнями, снеками и кофе в Строгино или Румянцево; - варианты трудоустройства: штат, ГПХ, ИП, самозанятость. Полностью соблюдаем гарантии законодательства; - оплачиваемый отпуск 28 дней; - богатый опыт сплоченной и профессиональной команды; - компенсацию обучения, спортивных занятий и затрат на обучение детей программированию. Фитнес : да Обучение, тренинги : да ",не указано,3–6 лет,Архитектор/Ведущий программист-аналитик 1С,,270000.0,120000.0,удаленная работа,,Полная занятость,https://tyumen.hh.ru/vacancy/39664328,23
590,Челябинск,Кабельный завод Кабэкс,не указаны,18 сентября 2020," В связи с расширением отдела приглашаем на работу опытного Программиста 1С: 8- разработчика - аналитика (работа в г.Ревда пригород Екатеринбурга с релокацией) Требования: опыт работы в производственной компании приветствуется; знание платформы 1С 8.x; 1с ERP владение языком запросов; опыт работы с управляемыми формами; самостоятельность, ответственность. желательны курсы по работе с 1С: ERP; опыт работы с 1С: ERP, опыт внедрения 1С: ERP; уровень программиста 1С Обязанности: - проведение анализа бизнес процессов и их моделирование в 1С:ERP - подготовка технических заданий для разработки модификаций программистами в 1С:ERP - приемка выполненных работ от программистов, контроль качества выполненных работ - обучение пользователей работе с 1С: ERP доработка не типовых конфигураций 1С; организация обменов между базами; оптимизация программного кода. Условия: - релокация, предоставляем проживание; - трудоустройство и социальный пакет в соответствии с ТК РФ; - современный и комфортный офис; - своевременная выплата заработной платы, уровень заработной платы обсуждается с успешными кандидатами. ","доработка не типовых конфигураций 1С;,организация обменов между базами;,оптимизация программного кода.",3–6 лет,Ведущий ИТ-аналитик (в г. Екатеринбург),"опыт работы в производственной компании приветствуется;,знание платформы 1С 8.x; 1с ERP,владение языком запросов;,опыт работы с управляемыми формами;,самостоятельность, ответственность., , , , , , ",185000.0,100000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39320198,41
703,Челябинск,Компания maxim,не указаны,12 октября 2020," Кто мы: IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, такие как сервис заказа такси «Максим». Мы — команда вне географического фактора, части которой эффективно взаимодействуют из разных точек мира. У нас 5 it-подразделений в городах РФ и 4 подразделения за рубежом. 250+ сотрудников и два десятка направлений работы в сфере IT. Обязанности: - анализ и формализация требований; - постановка задач на разработку; - консультация разработчиков/тестировщиков по поставленным задачам/выявленным ошибкам; - проведение приемки реализованного решения; - участие во внедрении ИТ-решений; - написание документации (инструкции, ТЗ, пояснительные записки). Требования: - понимание принципов технологий, связанных с разработкой программного обеспечения (баз данных, WEB технологии); - понимание того, как интегрируются друг с другом информационные системы/сервисы; - умение моделировать предметную область, владение соответствующим инструментарием; - базовые знания языка SQL; - умение общаться с людьми, грамотно и четко излагать свои мысли ""на бумаге"". Условия: - интересные задачи; - дружелюбный коллектив; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - ДМС; - бесплатные корпоративные мероприятия; - уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете); - оформление по ТК РФ; - есть программа релокации. ",не указано,1–3 года,Системный аналитик,,100000.0,50000.0,полный день,"SQL,MS SQL,Разработка технических заданий,Навыки межличностного общения,Постановка задач разработчикам",Полная занятость,https://tyumen.hh.ru/vacancy/39694092,17
709,Челябинск,Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий,"пятидневная рабочая неделя с 8.30 до 17.30. Пятница до 16.15. Возможен гибкий график начала рабочего дня.,сопричастность к проектам регионального и федерального уровня;,полный социальный пакет, комфортный офис в центре города(БЦ Ньютон),кофе машина, чай, зоны отдыха,официальная стабильная заработная плата (2 раза в месяц) и квартальные премии. ,дополнительные премии по факту решения задач и завершения проектов;,профессиональное развитие и обучение за счет работодателя;,молодой, амбициозный коллектив единомышленников;,возможность самореализации;,полное соблюдение ТК РФ.",15 октября 2020," «iТерритория» – подведомственная организация Министерству информационных технологий, связи и цифрового развития Челябинской области. Сегодня «iТерритория» – одна из крупнейших, динамично развивающихся IT-компаний в Челябинской области, обеспечивающая поддержку и работоспособность информационных систем и информационную безопасность автоматизированных систем органов исполнительной власти Челябинской области и разработку программных продуктов для Правительства Челябинской области. В организации есть все возможности для получения опыта системного анализа, разработки уникальных для РФ продуктов и реализации социально-значимых проектов по информатизации различных сфер жизни населения Челябинской области. Мы набираем команду для создания и последующей работы с информационными системами, обеспечивающими информационно-аналитическое обеспечение исполнительных органов власти региона и координацию работ в области проектирования сложных информационных систем. Обязанности: Моделирование и прогнозирование социально-экономических процессов; Проектирование механизма сбора исходных данных, а также их валидации и нормализации; Анализ данных по различным направлениям развития региона; Интерпретация и представление результатов анализа данных, их моделирование и прогнозирование развития ситуации; Визуализация данных; Участие в разработке систем информационно-аналитического обеспечения органов исполнительной власти: описание алгоритмов работы программных продуктов, формализация требований к разработкам, подготовка макетов и вспомогательных материалов, проверка промежуточных и итоговых результатов. Требования: высшее законченное образование (техническое, математическое, IT, экономическое, гуманитарное («Управление и аналитика в государственном секторе», «Бизнес аналитика», «Социология», «Эконометрическое моделирование и прогнозирование социально-экономических процессов», «Машинное обучение и анализ данных»); знание и применение методов статистического, математического, эконометрического и социально-политического моделирования; знание и применение методов машинного обучения и текстовой аналитики; сбор, агрегация и подготовка исходных данных для последующего использования в моделях ML; Продвинутые навыки работы в пакете MS Office : MS Excel, MS Visio,MS Project; визуализация и использование инфографики в анализе данных; умение описывать результаты грамотным доступным языком. Желательные (Ваше преимущество): навыки проектирования информационно-аналитических систем; опыт работы в Statistica/SPSS/SAS или аналоги; навыки программирования в Python/R/Matlab; понимание методологии UML, BPMN; опыт работы в векторных графических редакторах; WEB аналитика; опыт разработки/написания документации . Личностные качества: аналитическое мышление стрессоустойчивость умение работать в команде умение структурировать и четко излагать информацию защищать решения перед заказчиком. Условия работы в нашей команде: пятидневная рабочая неделя с 8.30 до 17.30. Пятница до 16.15. Возможен гибкий график начала рабочего дня. сопричастность к проектам регионального и федерального уровня; полный социальный пакет, комфортный офис в центре города(БЦ Ньютон) кофе машина, чай, зоны отдыха официальная стабильная заработная плата (2 раза в месяц) и квартальные премии. дополнительные премии по факту решения задач и завершения проектов; профессиональное развитие и обучение за счет работодателя; молодой, амбициозный коллектив единомышленников; возможность самореализации; полное соблюдение ТК РФ. Кандидаты приглашаются на он-лайн собеседование только по результатам рассмотрения резюме. В резюме обязательно укажите, на какую вакансию Вы претендуете. Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение 3-5 дней. Встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. ","Моделирование и прогнозирование социально-экономических процессов;,Проектирование механизма сбора исходных данных, а также их валидации и нормализации;,Анализ данных по различным направлениям развития региона;,Интерпретация и представление результатов анализа данных, их моделирование и прогнозирование развития ситуации;,Визуализация данных;,Участие в разработке систем информационно-аналитического обеспечения органов исполнительной власти: описание алгоритмов работы программных продуктов, формализация требований к разработкам, подготовка макетов и вспомогательных материалов, проверка промежуточных и итоговых результатов.",1–3 года,Главный специалист - аналитик,"высшее законченное образование (техническое, математическое, IT, экономическое, гуманитарное («Управление и аналитика в государственном секторе», «Бизнес аналитика», «Социология», «Эконометрическое моделирование и прогнозирование социально-экономических процессов», «Машинное обучение и анализ данных»);,знание и применение методов статистического, математического, эконометрического и социально-политического моделирования;,знание и применение методов машинного обучения и текстовой аналитики;,сбор, агрегация и подготовка исходных данных для последующего использования в моделях ML;,Продвинутые навыки работы в пакете MS Office : MS Excel, MS Visio,MS Project;,визуализация и использование инфографики в анализе данных;,умение описывать результаты грамотным доступным языком.",185000.0,45000.0,полный день,"Статистический анализ,Управление проектами,Аналитические исследования,Математическая статистика,Математическое моделирование,Прогнозирование,Системный анализ,MS Project,Моделирование процессов,Информационные технологии",Полная занятость,https://tyumen.hh.ru/vacancy/38407451,14
728,посёлок Новый Кременкуль,РИФАРМ,не указаны,14 октября 2020," Обязанности: - Изучает бизнес-процессы на предмет автоматизации - Участвует в интервьюировании пользователей информационных систем на предмет изучения текущих принципов организации хода процессов (в том числе с точки зрения функционирования информационных систем) - Изучает и систематизирует документацию по проекту в части выделения процессов, подлежащих автоматизации. - Готовит документацию по описанию сущностей, взаимосвязей и процессов предметной области с использованием специальных нотаций. - Участвует в постановке задач и разработке технического задания. - Собирает, анализирует и документирует функциональные требования к программному обеспечению. - Подготавливает схемы тестирования функционала для выявления отклонений от сформулированных бизнес-требований и функциональных требований. - Тестирует прототип разрабатываемой системы. - Обучает пользователей системы. - Анализирует риски и причины возникновения ошибок при разработке систем. Требования: Высшее образование ( Физ-мат., математич. анализ и моделирование, информационные системы, управление проектами ) Аналитический склад ума, системное мышление Уверенный пользователь ПК Высокая работоспособность, креативность, инициативность, внимательность, самостоятельность, ориентированность на результат, ответственность, желание и умение находить общий язык с пользователями Умение работать с базами данных, оперировать большими объемами данных Умение применять современные методы прогнозирования, планирования Условия: З/пл высокая, обговаривается при собеседовании Адрес офиса Компании и места работы: пос. Новый Кременкуль, ул. Центральная, 2 — здание «Рифарм». До нас можно добраться следующим образом: 1. Если Вы поедете на автомобиле: от ул. С. Юлаева по Новоградскому тракту в сторону М-5 (направление Парковый-2), до указателя «Разворот» на Кременкуль, съехать с трассы и на первом перекрестке влево до шлагбаума территории «Рифарм» 2. Если Вы поедете на общественном транспорте:От ул. Чичерина (ТК ""Прииск"") маршрутки: №213, 248 и др. (в сторону пос. Кременкуль) до остановки «Рифарм» (6 минут езды). Там выходите, переходите дорогу к зданию ""Рифарм"", вход с торца. ",не указано,не требуется,Системный аналитик,,,,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39612313,15
735,Челябинск,СПАР Урал,не указаны,13 октября 2020," Обязанности: Анализ и моделирование бизнес-процессов предприятия. Взаимодействие с владельцами процессов и разработчиками в процессе разработки, тестирования и внедрения информационных систем. Взаимодействие с ключевыми пользователями по доработкам и ошибкам системы. Разработка ТЗ по модификации системы, пользовательских инструкций. Тестирование реализованных модификаций системы. Требования: Профильное образование (ИТ). Желателен опыт участия в проектах по внедрению в качестве консультанта-аналитика SAP FOR RETAIL. Опыт развития и разработки решений на базе SAP ERP от 3 лет; Знание интеграционных аспектов с модулями MM/SD/FI. Навыки анализа и моделирования бизнес-процессов. Навыки разработки технических заданий и пользовательских инструкций. Условия: Место работы ул. Труда 166 График работы пятидневная рабочая неделя с 09.00 до 18.00 Заработная плата обсуждается индивидуально с кандидатом(оклад + 20% премия). Официальное трудоустройство с полным социальным пакетом. По вакансии следует обращаться в Отдел подбора персонала: г. Челябинск, ул. Труда, д. 166, 1 этаж, каб. ""Отдел подбора персонала"" в будние дни с 09.00 до 17.00. Уважаемые кандидаты! При отправке резюме в теме письма обязательно укажите вакансию. После получения резюме мы связываемся с Вами самостоятельно в случае положительного рассмотрения. Если у Вас возникли вопросы по вакансиям, то Вы можете позвонить по указанным в объявлении телефонам. ",не указано,3–6 лет,Консультант-аналитик SAP,,185000.0,67000.0,полный день,"SAP ERP,MS Project,MS Visio,Разработка технических заданий,Бизнес-анализ",Полная занятость,https://tyumen.hh.ru/vacancy/39150019,16
738,Челябинск,Optimus Prime,не указаны,13 октября 2020," В крупной IT-компании, разрабатывающей софт для частных клиентов и органов власти, открыта вакансия Аналитика . Важен опыт в процессах эксплуатации/сопровождения. Предстоит работа в команде эксплуатации: команда занимается поддержанием стабильной работы систем (около 20). Обязанности: участвовать в процессах сопровождения: управление изменениями, управление инцидентами, управление событиями, функциональное и нагрузочное тестирование, управление плановыми работами и управление резервным копированием владеть проектными обязательствами по госконтракту и детализировать их до уровня задач структурировать большие объемы данных писать качественную отчетную документацию для заказчика - либо самостоятельно, либо в тандеме с техническим писателем находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта разбираться в предметной области проекта, помогать в этом команде, вести wiki писать качественную отчетную документацию для заказчика - либо самостоятельно, либо в тандеме с техническим писателем находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта Ждем от кандидата: опыт работы на на проектах эсплуатации/сопровождения от 1 года владение Confluence, JIRA, draw.io, MindMup навык использования систем мониторинга Zabbix, Gafana+Pometheus готовность принимать решения опыт работы с инструментами командной работы Желательно: ITSM, ITIL написание SQL-запросов UML, BPMN Условия: возможность работать удаленно в гибком графике В Перми, Москве, Белгороде, Владимире, Волгограде, Иркутске, Нижнем Новгороде, Пензе, Ростове-на-Дону, Севастополе, Томске, Хабаровске или Челябинске ПРИ ЖЕЛАНИИ можно работать в офисе официальное трудоустройство и официальный доход с учетом Ваших компетенций обучение за счёт компании корпоративные скидки у партнёров ","владеть проектными обязательствами по госконтракту и детализировать их до уровня задач,структурировать большие объемы данных,писать качественную отчетную документацию для заказчика - либо самостоятельно, либо в тандеме с техническим писателем,находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта,разбираться в предметной области проекта, помогать в этом команде, вести wiki,писать качественную отчетную документацию для заказчика - либо самостоятельно, либо в тандеме с техническим писателем,находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта",1–3 года,Аналитик,,185000.0,70000.0,удаленная работа,"Atlassian Jira,UML,BPMN,Atlassian Confluence,SQL,Нагрузочное тестирование,Управление изменениями",Полная занятость,https://tyumen.hh.ru/vacancy/39802098,16
757,Челябинск,Уральская консалтинговая компания,"Официальное трудоустройство,Официальный доход (заработная плата обсуждается на собеседовании),Оборудованное рабочее место в центре города (Татьяничевой, 12-Б),График работы: пятидневная рабочая неделя с 9:00 до 18:00,Дружный коллектив,Развитая корпоративная культура,Возможность обучения и стажировок,ДМС",25 сентября 2020," ООО ""Уральская консалтинговая компания"" - это IT- компания, осуществляющая свою деятельность с 2007 года в сфере предоставления услуг по автоматизации бизнес-процессов и системному администрированию. За это время более 30 предприятий разной сферы деятельности стали нашими постоянными клиентами! Горизонты бизнеса нашей компании постоянно расширяются, появляются новые интересные идеи и проекты, создаются новые рабочие места. Если вы хотите работать в дружном коллективе профессионалов, готовы развиваться вместе с нами, желаете обмениваться опытом и знаниями, мы ждем вас! Обязанности: Ищем разработчика аналитической системы учёта параметров оборудования (климат, энергопотребление, ручные замеры производственных параметров). Пилотная система развернута на базе связки Python (Anaconda) + MS SQL + MS PowerBI. Если вы любите копаться в массивах данных, ищете способ повысить свой скилл на реальных проектах по анализу данных то здесь будет простор. Требования: Желателен опыт по сбору и анализу большого массива данных с датчиков, либо других объектов учёта Загрузка в хранилище данных, визуализация Python, аналитический склад ума Приветствуется: Программирование, статистика, DataMining, Data Scienсe Условия: Официальное трудоустройство Официальный доход (заработная плата обсуждается на собеседовании) Оборудованное рабочее место в центре города (Татьяничевой, 12-Б) График работы: пятидневная рабочая неделя с 9:00 до 18:00 Дружный коллектив Развитая корпоративная культура Возможность обучения и стажировок ДМС ","Желателен опыт по сбору и анализу большого массива данных с датчиков, либо других объектов учёта,Загрузка в хранилище данных, визуализация,Python, аналитический склад ума",3–6 лет,Аналитик (разработчик BI-системы),"Желателен опыт по сбору и анализу большого массива данных с датчиков, либо других объектов учёта,Загрузка в хранилище данных, визуализация,Python, аналитический склад ума",185000.0,67000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/38889039,34
763,Челябинск,Optimus Prime,не указаны,18 сентября 2020," Открыта вакансия аналитика в крупной IT-компании, разрабатывающей софт для частных клиентов и органов власти. Чем предстоит заниматься: преобразовывать большие объемы данных в понятные задачи для разработчиков и консультировать их в случае возникновения вопросов писать качественную отчетную документацию для заказчика - либо самостоятельно, либо в тандеме с техническим писателем находить общий язык с заказчиком, понимать его потребности и без потерь конвертировать их в задачи проекта разбираться в предметной области проекта, помогать в этом команде, вести wiki проекта Ожидаемый опыт и навыки: опыт работы на позиции «системный аналитик»/ «бизнес-аналитик» от 2х лет (если Ваш опыт меньше, но намерены продолжать развитие в этом направлении, рады будем пообщаться) понимание методологии Scrum опыт работы с технологиями интеграции систем REST, SOAP владение Confluence, JIRA, draw.io, MindMup понимание принципов реляционных СУБД внимательность к деталям Будет преимуществом: навык создания UI/UX прототипов написание простых SQL-запросов владение инструментами тестирования API UML, BPMN Что предлагаем: возможность работать удаленно из любого города в гибком графике если Вы живёте в Перми, Москве, Белгороде, Владимире, Волгограде, Иркутске, Нижнем Новгороде, Пензе, Ростове-на-Дону, Севастополе, Томске, Хабаровске или Челябинске, то можно, ПРИ ЖЕЛАНИИ, работать в офисе официальное трудоустройство и официальный доход обучение за счёт компании корпоративные скидки у партнёров ",не указано,1–3 года,Аналитик,,185000.0,65000.0,удаленная работа,"Английский — A1 — Начальный,UML,SQL,Atlassian Jira,Atlassian Confluence,Scrum",Полная занятость,https://tyumen.hh.ru/vacancy/39322650,41
768,Магнитогорск,Магнитогорский металлургический комбинат,не указаны,29 сентября 2020," Бизнес – аналитик нужен в команду по разработке системы электронного документооборота для внедрения системы на различных предприятиях на уровне РФ. Задачи: • Разработка ТЗ и функциональных спецификаций, постановка задач разработчикам (по принятому в компании шаблону), расстановка приоритетов по доработкам, участие в приемке реализованных требований; • Интервьюирование заказчиков, сбор и анализ пожеланий/требований бизнес-пользователей; • Моделирование бизнес-процессов с помощью принятых в компании нотаций, составление регламентов бизнес-процессов; • Глубокое погружение в специфику продуктов компании потенциальных клиентов, в т.ч. IT research (детальное изучение подобных практик/продуктов); • Написание, поддержка и актуализация технического описания системы, документации, инструкций; • Участие в разработке и развитии отраслевых решений для СЭД и ЭДО; • Ежедневный контроль за соблюдением сроков реализации, систематизация, формирование, актуализация бэклога; • Участие в сдаче работ по проекту (демонстрация решений Заказчику, проведение презентаций, подготовка сопроводительной документации и инструкций для участников процессов), сопровождении внедренных решений, консультации сотрудников Заказчика. Требования: • Аналитический склад ума, системное мышление, проактивность, ориентация на результат, хорошие коммуникативные навыки; • Высшее образование (техническое или экономическое); • Опыт постановки и описания процессов на предприятии, документирования их и разработки инструкций; • Русский язык - как письменный, так и устный. Нужно уметь излагать и рассказывать свои мысли. Иногда в виде презентаций; • Умение работать с большими объемами данных, структурировать информацию, моделировать бизнес-процессы, знание статистики; • Способность быстро осваивать новые предметные области и находить и анализировать нужную информацию; • Опыт проведения самостоятельной аналитической работы. Мы предлагаем: • Оформление по ТК РФ; • График работы 5/2 (возможно удаленная работа); • Молодой, энергичный и профессиональный коллектив; • Поддержка кандидата в профессиональном и карьерном росте; • Полноценную проектную команду: менеджер проектов, разработчики, тестировщик, технический писатель. З/п по итогам собеседования ",не указано,1–3 года,Бизнес-Аналитик,,,55000.0,полный день,"MS Visio,MS Project,Бизнес-анализ,Разработка технических заданий,ARIS",Полная занятость,https://tyumen.hh.ru/vacancy/39507086,30
